layer,head,a_电脑,a_纸箱,b_电脑,b_纸箱,a_margin_c1_minus_c2,b_margin_c1_minus_c2,delta_margin
6,12,0.91796875,0.00677490234375,0.91796875,0.0081787109375,0.91119384765625,0.9097900390625,-0.00140380859375
6,13,0.6015625,0.0732421875,0.6953125,0.052734375,0.5283203125,0.642578125,0.1142578125
6,14,0.73046875,0.0634765625,0.65625,0.08251953125,0.6669921875,0.57373046875,-0.09326171875
6,15,0.28515625,0.17578125,0.2138671875,0.1220703125,0.109375,0.091796875,-0.017578125
6,16,0.466796875,0.0302734375,0.330078125,0.027099609375,0.4365234375,0.302978515625,-0.133544921875
6,17,0.765625,0.04833984375,0.73828125,0.05859375,0.71728515625,0.6796875,-0.03759765625
6,18,0.9375,0.0234375,0.92578125,0.02978515625,0.9140625,0.89599609375,-0.01806640625
6,19,0.94921875,0.005889892578125,0.94921875,0.00469970703125,0.943328857421875,0.94451904296875,0.001190185546875
6,20,0.7734375,0.051513671875,0.6171875,0.1044921875,0.721923828125,0.5126953125,-0.209228515625
6,21,0.7734375,0.0096435546875,0.6328125,0.011962890625,0.7637939453125,0.620849609375,-0.1429443359375
6,22,0.2216796875,0.003173828125,0.171875,0.0074462890625,0.218505859375,0.1644287109375,-0.0540771484375
6,23,0.6328125,0.0031585693359375,0.546875,0.0025634765625,0.6296539306640625,0.5443115234375,-0.0853424072265625
6,24,0.494140625,0.0211181640625,0.53515625,0.028076171875,0.4730224609375,0.507080078125,0.0340576171875
6,25,0.6328125,0.001739501953125,0.6484375,0.00592041015625,0.631072998046875,0.64251708984375,0.011444091796875
6,26,0.458984375,0.013916015625,0.31640625,0.0103759765625,0.445068359375,0.3060302734375,-0.1390380859375
6,27,0.4921875,0.0125732421875,0.453125,0.0162353515625,0.4796142578125,0.4368896484375,-0.042724609375
7,0,0.255859375,0.11328125,0.125,0.146484375,0.142578125,-0.021484375,-0.1640625
7,1,0.625,0.1455078125,0.5703125,0.1826171875,0.4794921875,0.3876953125,-0.091796875
7,2,0.369140625,0.007537841796875,0.33203125,0.01116943359375,0.361602783203125,0.32086181640625,-0.040740966796875
7,3,0.38671875,0.04541015625,0.333984375,0.059814453125,0.34130859375,0.274169921875,-0.067138671875
7,4,0.373046875,0.00482177734375,0.341796875,0.0062255859375,0.36822509765625,0.3355712890625,-0.03265380859375
7,5,0.55859375,0.00579833984375,0.30859375,0.01495361328125,0.55279541015625,0.29364013671875,-0.2591552734375
7,6,0.412109375,0.07861328125,0.3984375,0.0859375,0.33349609375,0.3125,-0.02099609375
7,7,0.5625,0.01092529296875,0.44921875,0.00927734375,0.55157470703125,0.43994140625,-0.11163330078125
7,8,0.373046875,0.05322265625,0.322265625,0.083984375,0.31982421875,0.23828125,-0.08154296875
7,9,0.33203125,0.1494140625,0.1787109375,0.23828125,0.1826171875,-0.0595703125,-0.2421875
7,10,0.79296875,0.0086669921875,0.7421875,0.013916015625,0.7843017578125,0.728271484375,-0.0560302734375
7,11,0.453125,0.00640869140625,0.408203125,0.00640869140625,0.44671630859375,0.40179443359375,-0.044921875
7,12,0.54296875,0.01324462890625,0.498046875,0.01495361328125,0.52972412109375,0.48309326171875,-0.046630859375
7,13,0.1640625,0.028076171875,0.150390625,0.037109375,0.135986328125,0.11328125,-0.022705078125
7,14,0.5625,0.041259765625,0.62109375,0.0380859375,0.521240234375,0.5830078125,0.061767578125
7,15,0.96484375,0.0072021484375,0.95703125,0.00946044921875,0.9576416015625,0.94757080078125,-0.01007080078125
7,16,0.462890625,0.0233154296875,0.330078125,0.037353515625,0.4395751953125,0.292724609375,-0.1468505859375
7,17,0.921875,0.0234375,0.8828125,0.035888671875,0.8984375,0.846923828125,-0.051513671875
7,18,0.59765625,0.177734375,0.4375,0.1796875,0.419921875,0.2578125,-0.162109375
7,19,0.89453125,0.03662109375,0.890625,0.03271484375,0.85791015625,0.85791015625,0.0
7,20,0.52734375,0.01806640625,0.498046875,0.0194091796875,0.50927734375,0.4786376953125,-0.0306396484375
7,21,0.53125,0.10888671875,0.443359375,0.11474609375,0.42236328125,0.32861328125,-0.09375
7,22,0.69140625,0.013671875,0.6640625,0.01214599609375,0.677734375,0.65191650390625,-0.02581787109375
7,23,0.98046875,0.004669189453125,0.9765625,0.003997802734375,0.975799560546875,0.972564697265625,-0.00323486328125
7,24,0.36328125,0.01153564453125,0.353515625,0.0111083984375,0.35174560546875,0.3424072265625,-0.00933837890625
7,25,0.92578125,0.0218505859375,0.89453125,0.0283203125,0.9039306640625,0.8662109375,-0.0377197265625
7,26,0.58984375,0.0673828125,0.546875,0.046875,0.5224609375,0.5,-0.0224609375
7,27,0.84375,0.00860595703125,0.8359375,0.00860595703125,0.83514404296875,0.82733154296875,-0.0078125
8,0,0.55859375,0.1181640625,0.5234375,0.12109375,0.4404296875,0.40234375,-0.0380859375
8,1,0.3671875,0.01483154296875,0.46875,0.01226806640625,0.35235595703125,0.45648193359375,0.1041259765625
8,2,0.625,0.087890625,0.609375,0.0693359375,0.537109375,0.5400390625,0.0029296875
8,3,0.7109375,0.04931640625,0.6640625,0.04345703125,0.66162109375,0.62060546875,-0.041015625
8,4,0.76171875,0.0361328125,0.78515625,0.020263671875,0.7255859375,0.764892578125,0.039306640625
8,5,0.72265625,0.0751953125,0.8671875,0.026611328125,0.6474609375,0.840576171875,0.193115234375
8,6,0.296875,0.015625,0.17578125,0.05126953125,0.28125,0.12451171875,-0.15673828125
8,7,0.1484375,0.455078125,0.1337890625,0.4375,-0.306640625,-0.3037109375,0.0029296875
8,8,0.1572265625,0.06005859375,0.10693359375,0.0299072265625,0.09716796875,0.0770263671875,-0.0201416015625
8,9,0.2158203125,0.181640625,0.2177734375,0.29296875,0.0341796875,-0.0751953125,-0.109375
8,10,0.287109375,0.20703125,0.2197265625,0.1474609375,0.080078125,0.072265625,-0.0078125
8,11,0.45703125,0.051513671875,0.26953125,0.072265625,0.405517578125,0.197265625,-0.208251953125
8,12,0.04931640625,0.26171875,0.04443359375,0.1953125,-0.21240234375,-0.15087890625,0.0615234375
8,13,0.466796875,0.1318359375,0.41015625,0.08984375,0.3349609375,0.3203125,-0.0146484375
8,14,0.49609375,0.00830078125,0.302734375,0.004425048828125,0.48779296875,0.298309326171875,-0.189483642578125
8,15,0.56640625,0.019287109375,0.357421875,0.01220703125,0.547119140625,0.34521484375,-0.201904296875
8,16,0.53515625,0.005859375,0.4375,0.00323486328125,0.529296875,0.43426513671875,-0.09503173828125
8,17,0.80078125,0.0150146484375,0.66796875,0.020751953125,0.7857666015625,0.647216796875,-0.1385498046875
8,18,0.486328125,0.0240478515625,0.55859375,0.02490234375,0.4622802734375,0.53369140625,0.0714111328125
8,19,0.035400390625,0.0009613037109375,0.0341796875,0.000972747802734375,0.0344390869140625,0.033206939697265625,-0.001232147216796875
8,20,0.5078125,0.0018463134765625,0.30078125,0.002471923828125,0.5059661865234375,0.298309326171875,-0.2076568603515625
8,21,0.546875,0.01519775390625,0.412109375,0.023193359375,0.53167724609375,0.388916015625,-0.14276123046875
8,22,0.98828125,4.4345855712890625e-05,0.94921875,0.0001583099365234375,0.9882369041442871,0.9490604400634766,-0.03917646408081055
8,23,1.0,2.1606683731079102e-07,1.0,4.3585896492004395e-07,0.9999997839331627,0.9999995641410351,-2.1979212760925293e-07
8,24,0.97265625,0.0003604888916015625,0.953125,0.0012664794921875,0.9722957611083984,0.9518585205078125,-0.020437240600585938
8,25,0.90234375,0.01214599609375,0.875,0.0235595703125,0.89019775390625,0.8514404296875,-0.03875732421875
8,26,0.921875,0.0081787109375,0.88671875,0.0159912109375,0.9136962890625,0.8707275390625,-0.04296875
8,27,0.9921875,1.2516975402832031e-06,0.98046875,5.841255187988281e-06,0.9921862483024597,0.980462908744812,-0.011723339557647705
9,0,0.6875,0.00677490234375,0.54296875,0.0037841796875,0.68072509765625,0.5391845703125,-0.14154052734375
9,1,0.337890625,0.01019287109375,0.458984375,0.0091552734375,0.32769775390625,0.4498291015625,0.12213134765625
9,2,0.78515625,0.0166015625,0.75390625,0.016845703125,0.7685546875,0.737060546875,-0.031494140625
9,3,0.84375,0.018310546875,0.91015625,0.0108642578125,0.825439453125,0.8992919921875,0.0738525390625
9,4,0.9609375,0.0118408203125,0.94921875,0.01397705078125,0.9490966796875,0.93524169921875,-0.01385498046875
9,5,0.7890625,0.006011962890625,0.796875,0.0087890625,0.783050537109375,0.7880859375,0.005035400390625
9,6,0.134765625,0.142578125,0.169921875,0.140625,-0.0078125,0.029296875,0.037109375
9,7,0.609375,0.146484375,0.486328125,0.1376953125,0.462890625,0.3486328125,-0.1142578125
9,8,0.95703125,0.004852294921875,0.94140625,0.0037384033203125,0.952178955078125,0.9376678466796875,-0.0145111083984375
9,9,0.9140625,0.02587890625,0.8671875,0.0341796875,0.88818359375,0.8330078125,-0.05517578125
9,10,0.88671875,0.01019287109375,0.95703125,0.003387451171875,0.87652587890625,0.953643798828125,0.077117919921875
9,11,0.44140625,0.0732421875,0.1767578125,0.064453125,0.3681640625,0.1123046875,-0.255859375
9,12,0.404296875,0.0244140625,0.30859375,0.01507568359375,0.3798828125,0.29351806640625,-0.08636474609375
9,13,0.4375,0.0084228515625,0.59765625,0.00836181640625,0.4290771484375,0.58929443359375,0.16021728515625
9,14,0.578125,0.06591796875,0.4921875,0.07666015625,0.51220703125,0.41552734375,-0.0966796875
9,15,0.78515625,0.048095703125,0.69921875,0.06884765625,0.737060546875,0.63037109375,-0.106689453125
9,16,0.201171875,0.0302734375,0.294921875,0.04345703125,0.1708984375,0.25146484375,0.08056640625
9,17,0.890625,0.0262451171875,0.81640625,0.04443359375,0.8643798828125,0.77197265625,-0.0924072265625
9,18,0.86328125,0.02294921875,0.8984375,0.01611328125,0.84033203125,0.88232421875,0.0419921875
9,19,0.83984375,0.052001953125,0.74609375,0.06884765625,0.787841796875,0.67724609375,-0.110595703125
9,20,0.71875,0.03173828125,0.62890625,0.05517578125,0.68701171875,0.57373046875,-0.11328125
9,21,0.859375,0.00970458984375,0.84765625,0.00537109375,0.84967041015625,0.84228515625,-0.00738525390625
9,22,0.8984375,0.0106201171875,0.89453125,0.01025390625,0.8878173828125,0.88427734375,-0.0035400390625
9,23,0.232421875,0.0654296875,0.1953125,0.04541015625,0.1669921875,0.14990234375,-0.01708984375
9,24,0.80078125,0.0361328125,0.73828125,0.055908203125,0.7646484375,0.682373046875,-0.082275390625
9,25,0.625,0.0517578125,0.5859375,0.052734375,0.5732421875,0.533203125,-0.0400390625
9,26,0.462890625,0.0634765625,0.39453125,0.078125,0.3994140625,0.31640625,-0.0830078125
9,27,0.419921875,0.021484375,0.515625,0.022705078125,0.3984375,0.492919921875,0.094482421875
10,0,0.9375,0.0050048828125,0.9765625,0.00225830078125,0.9324951171875,0.97430419921875,0.04180908203125
10,1,0.52734375,0.0004787445068359375,0.54296875,0.00225830078125,0.5268650054931641,0.54071044921875,0.013845443725585938
10,2,0.7890625,0.031005859375,0.84765625,0.01336669921875,0.758056640625,0.83428955078125,0.07623291015625
10,3,0.86328125,0.01025390625,0.921875,0.004180908203125,0.85302734375,0.917694091796875,0.064666748046875
10,4,0.322265625,0.0018157958984375,0.291015625,0.00225830078125,0.3204498291015625,0.28875732421875,-0.0316925048828125
10,5,0.365234375,0.0252685546875,0.404296875,0.0169677734375,0.3399658203125,0.3873291015625,0.04736328125
10,6,0.09326171875,0.162109375,0.11572265625,0.15234375,-0.06884765625,-0.03662109375,0.0322265625
10,7,0.640625,0.006317138671875,0.65234375,0.00133514404296875,0.634307861328125,0.6510086059570312,0.01670074462890625
10,8,0.5234375,0.09814453125,0.6953125,0.0238037109375,0.42529296875,0.6715087890625,0.2462158203125
10,9,0.04345703125,0.099609375,0.050048828125,0.03759765625,-0.05615234375,0.012451171875,0.068603515625
10,10,0.90625,0.004547119140625,0.890625,0.002777099609375,0.901702880859375,0.887847900390625,-0.01385498046875
10,11,0.75390625,0.01806640625,0.77734375,0.01385498046875,0.73583984375,0.76348876953125,0.02764892578125
10,12,0.8984375,0.00482177734375,0.89453125,0.002197265625,0.89361572265625,0.892333984375,-0.00128173828125
10,13,0.76953125,0.0322265625,0.69921875,0.01141357421875,0.7373046875,0.68780517578125,-0.04949951171875
10,14,0.80859375,0.028564453125,0.8125,0.027587890625,0.780029296875,0.784912109375,0.0048828125
10,15,0.58203125,0.1025390625,0.515625,0.0751953125,0.4794921875,0.4404296875,-0.0390625
10,16,0.419921875,0.10546875,0.48046875,0.0537109375,0.314453125,0.4267578125,0.1123046875
10,17,0.61328125,0.0106201171875,0.7421875,0.0048828125,0.6026611328125,0.7373046875,0.1346435546875
10,18,0.8671875,0.0108642578125,0.95703125,0.0034942626953125,0.8563232421875,0.9535369873046875,0.0972137451171875
10,19,0.466796875,0.1904296875,0.640625,0.06640625,0.2763671875,0.57421875,0.2978515625
10,20,0.39453125,0.0625,0.56640625,0.041259765625,0.33203125,0.525146484375,0.193115234375
10,21,0.44921875,0.025146484375,0.283203125,0.03173828125,0.424072265625,0.25146484375,-0.172607421875
10,22,0.6953125,0.00543212890625,0.59765625,0.008544921875,0.68988037109375,0.589111328125,-0.10076904296875
10,23,0.1337890625,0.0306396484375,0.177734375,0.01470947265625,0.1031494140625,0.16302490234375,0.05987548828125
10,24,0.052490234375,0.03466796875,0.051025390625,0.0244140625,0.017822265625,0.026611328125,0.0087890625
10,25,0.494140625,0.0172119140625,0.29296875,0.025390625,0.4769287109375,0.267578125,-0.2093505859375
10,26,0.67578125,0.0155029296875,0.5703125,0.008056640625,0.6602783203125,0.562255859375,-0.0980224609375
10,27,0.8671875,0.0003814697265625,0.8671875,0.000644683837890625,0.8668060302734375,0.8665428161621094,-0.000263214111328125
11,0,0.27734375,0.05078125,0.45703125,0.0283203125,0.2265625,0.4287109375,0.2021484375
11,1,0.07421875,5.3551048040390015e-09,0.12060546875,2.253800630569458e-07,0.0742187446448952,0.12060524336993694,0.04638649872504175
11,2,0.96875,0.0032501220703125,0.97265625,0.0022430419921875,0.9654998779296875,0.9704132080078125,0.004913330078125
11,3,0.828125,0.0064697265625,0.79296875,0.008544921875,0.8216552734375,0.784423828125,-0.0372314453125
11,4,0.71875,0.0908203125,0.7734375,0.068359375,0.6279296875,0.705078125,0.0771484375
11,5,0.08447265625,0.150390625,0.10205078125,0.09423828125,-0.06591796875,0.0078125,0.07373046875
11,6,0.06298828125,0.0028076171875,0.08544921875,0.0030059814453125,0.0601806640625,0.0824432373046875,0.0222625732421875
11,7,0.51953125,0.06005859375,0.080078125,0.035400390625,0.45947265625,0.044677734375,-0.414794921875
11,8,0.7890625,0.025390625,0.81640625,0.010986328125,0.763671875,0.805419921875,0.041748046875
11,9,0.40234375,0.09130859375,0.5234375,0.061767578125,0.31103515625,0.461669921875,0.150634765625
11,10,0.1962890625,0.306640625,0.1962890625,0.16015625,-0.1103515625,0.0361328125,0.146484375
11,11,0.7109375,0.0205078125,0.71484375,0.02197265625,0.6904296875,0.69287109375,0.00244140625
11,12,0.91796875,0.012939453125,0.921875,0.01025390625,0.905029296875,0.91162109375,0.006591796875
11,13,0.61328125,0.169921875,0.283203125,0.2197265625,0.443359375,0.0634765625,-0.3798828125
11,14,0.7578125,0.020751953125,0.8046875,0.03271484375,0.737060546875,0.77197265625,0.034912109375
11,15,0.34375,0.008056640625,0.52734375,0.0098876953125,0.335693359375,0.5174560546875,0.1817626953125
11,16,0.328125,0.008544921875,0.421875,0.00567626953125,0.319580078125,0.41619873046875,0.09661865234375
11,17,0.2314453125,0.07958984375,0.16015625,0.12255859375,0.15185546875,0.03759765625,-0.1142578125
11,18,0.478515625,0.0133056640625,0.44140625,0.01318359375,0.4652099609375,0.42822265625,-0.0369873046875
11,19,0.43359375,0.01495361328125,0.458984375,0.0120849609375,0.41864013671875,0.4468994140625,0.02825927734375
11,20,0.625,0.08056640625,0.5625,0.036865234375,0.54443359375,0.525634765625,-0.018798828125
11,21,0.828125,0.003387451171875,0.8984375,0.001708984375,0.824737548828125,0.896728515625,0.071990966796875
11,22,0.158203125,0.0118408203125,0.25390625,0.007354736328125,0.1463623046875,0.246551513671875,0.100189208984375
11,23,0.404296875,0.2138671875,0.55859375,0.08056640625,0.1904296875,0.47802734375,0.28759765625
11,24,0.703125,0.02392578125,0.67578125,0.01202392578125,0.67919921875,0.66375732421875,-0.01544189453125
11,25,0.039794921875,0.248046875,0.1318359375,0.1376953125,-0.208251953125,-0.005859375,0.202392578125
11,26,0.271484375,0.1953125,0.2119140625,0.2431640625,0.076171875,-0.03125,-0.107421875
11,27,0.2255859375,0.1904296875,0.5546875,0.036865234375,0.03515625,0.517822265625,0.482666015625
12,0,0.10986328125,0.0201416015625,0.08935546875,0.01953125,0.0897216796875,0.06982421875,-0.0198974609375
12,1,0.48828125,0.12890625,0.29296875,0.1005859375,0.359375,0.1923828125,-0.1669921875
12,2,0.49609375,0.04150390625,0.6484375,0.0302734375,0.45458984375,0.6181640625,0.16357421875
12,3,0.326171875,0.016357421875,0.314453125,0.013916015625,0.309814453125,0.300537109375,-0.00927734375
12,4,0.298828125,0.18359375,0.125,0.09033203125,0.115234375,0.03466796875,-0.08056640625
12,5,0.5546875,0.0098876953125,0.3828125,0.0091552734375,0.5447998046875,0.3736572265625,-0.171142578125
12,6,0.921875,0.0322265625,0.88671875,0.0439453125,0.8896484375,0.8427734375,-0.046875
12,7,0.921875,0.0145263671875,0.94140625,0.0025482177734375,0.9073486328125,0.9388580322265625,0.0315093994140625
12,8,0.208984375,0.17578125,0.220703125,0.1396484375,0.033203125,0.0810546875,0.0478515625
12,9,0.1015625,0.005706787109375,0.287109375,0.00421142578125,0.095855712890625,0.28289794921875,0.187042236328125
12,10,0.66796875,0.13671875,0.8359375,0.04150390625,0.53125,0.79443359375,0.26318359375
12,11,0.55078125,0.087890625,0.6953125,0.05517578125,0.462890625,0.64013671875,0.17724609375
12,12,0.345703125,0.3125,0.4609375,0.173828125,0.033203125,0.287109375,0.25390625
12,13,0.67578125,0.04150390625,0.80078125,0.01336669921875,0.63427734375,0.78741455078125,0.15313720703125
12,14,0.84375,0.0908203125,0.80078125,0.06396484375,0.7529296875,0.73681640625,-0.01611328125
12,15,0.76953125,0.080078125,0.7734375,0.07568359375,0.689453125,0.69775390625,0.00830078125
12,16,0.76953125,0.025634765625,0.703125,0.0262451171875,0.743896484375,0.6768798828125,-0.0670166015625
12,17,0.49609375,0.02685546875,0.5703125,0.0184326171875,0.46923828125,0.5518798828125,0.0826416015625
12,18,0.57421875,0.109375,0.515625,0.048828125,0.46484375,0.466796875,0.001953125
12,19,0.8203125,0.0966796875,0.79296875,0.0595703125,0.7236328125,0.7333984375,0.009765625
12,20,0.61328125,0.10400390625,0.416015625,0.095703125,0.50927734375,0.3203125,-0.18896484375
12,21,0.330078125,0.00445556640625,0.435546875,0.004852294921875,0.32562255859375,0.430694580078125,0.105072021484375
12,22,0.275390625,0.216796875,0.419921875,0.18359375,0.05859375,0.236328125,0.177734375
12,23,0.255859375,0.033203125,0.73046875,0.0184326171875,0.22265625,0.7120361328125,0.4893798828125
12,24,0.380859375,0.0361328125,0.310546875,0.0174560546875,0.3447265625,0.2930908203125,-0.0516357421875
12,25,0.2216796875,0.26171875,0.1201171875,0.31640625,-0.0400390625,-0.1962890625,-0.15625
12,26,0.455078125,0.0191650390625,0.59375,0.0166015625,0.4359130859375,0.5771484375,0.1412353515625
12,27,0.68359375,0.142578125,0.7734375,0.051513671875,0.541015625,0.721923828125,0.180908203125
13,0,0.30859375,0.0546875,0.40234375,0.0380859375,0.25390625,0.3642578125,0.1103515625
13,1,0.94921875,0.000774383544921875,0.97265625,0.0010223388671875,0.9484443664550781,0.9716339111328125,0.023189544677734375
13,2,0.37109375,0.019287109375,0.271484375,0.01129150390625,0.351806640625,0.26019287109375,-0.09161376953125
13,3,0.94140625,0.008544921875,0.90234375,0.0135498046875,0.932861328125,0.8887939453125,-0.0440673828125
13,4,0.28515625,0.1015625,0.275390625,0.09619140625,0.18359375,0.17919921875,-0.00439453125
13,5,0.416015625,0.173828125,0.5390625,0.1318359375,0.2421875,0.4072265625,0.1650390625
13,6,0.8671875,0.0128173828125,0.69140625,0.0177001953125,0.8543701171875,0.6737060546875,-0.1806640625
13,7,0.58984375,0.12109375,0.58984375,0.12255859375,0.46875,0.46728515625,-0.00146484375
13,8,0.380859375,0.00311279296875,0.201171875,0.0034942626953125,0.37774658203125,0.1976776123046875,-0.1800689697265625
13,9,0.671875,0.005462646484375,0.46484375,0.0211181640625,0.666412353515625,0.4437255859375,-0.222686767578125
13,10,0.361328125,0.06689453125,0.330078125,0.068359375,0.29443359375,0.26171875,-0.03271484375
13,11,0.5234375,0.0478515625,0.48828125,0.058837890625,0.4755859375,0.429443359375,-0.046142578125
13,12,0.431640625,0.00762939453125,0.5,0.0125732421875,0.42401123046875,0.4874267578125,0.06341552734375
13,13,0.06982421875,1.0617077350616455e-07,0.08154296875,3.0159950256347656e-05,0.0698241125792265,0.08151280879974365,0.011688696220517159
13,14,0.58203125,0.06103515625,0.5234375,0.095703125,0.52099609375,0.427734375,-0.09326171875
13,15,0.89453125,0.0115966796875,0.77734375,0.02490234375,0.8829345703125,0.75244140625,-0.1304931640625
